고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,표준지일련번호,기준연도,사업지구면적,지목코드,지목,실제지목코드,실제지목,토지면적,용도지역코드1,용도지역명1,용도지역코드2,용도지역명2,용도지구코드1,용도지구명1,용도지구코드2,용도지구명2,저촉율,토지이용상황코드,토지이용상황,지형높이코드,지형높이,지형형상코드,지형형상,도로측면코드,도로측면,도로거리코드,도로거리,공시지가,표준지소유구분코드,표준지소유구분명,소유형태코드,소유형태명,데이터기준일자,원천시도시군구코드
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,183-1,127,2024,0,8,,0,지정되지않음,423,22,,0,,0,,0,,0,210,,2,,4,,4,,0,,1341000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,184-16,128,2024,0,8,,0,지정되지않음,40,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,620000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,186-1,129,2024,0,8,,0,지정되지않음,136,22,,0,,0,,0,,0,210,,2,,4,,4,,0,,1127000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,188-2,130,2024,0,8,,0,지정되지않음,158,22,,0,,0,,0,,0,210,,2,,4,,4,,0,,1754000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,202-18,131,2024,0,8,,0,지정되지않음,488,22,,0,,0,,0,,0,210,,2,,4,,5,,0,,1304000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,209-4,132,2024,0,8,,0,지정되지않음,230,22,,0,,0,,0,,0,210,,2,,4,,6,,0,,767100,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,212-2,133,2024,0,8,,0,지정되지않음,151,22,,0,,0,,0,,0,310,,2,,4,,10,,0,,607000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,213-3,134,2024,0,8,,0,지정되지않음,157,22,,0,,0,,0,,0,240,,2,,4,,4,,0,,1192000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,234,135,2024,0,8,,0,지정되지않음,133,22,,0,,0,,0,,0,310,,2,,4,,6,,0,,825000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,238-4,136,2024,0,8,,0,지정되지않음,367,22,,0,,0,,0,,0,240,,2,,4,,4,,0,,886500,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,245-4,137,2024,0,8,,0,지정되지않음,189,14,,0,,0,,0,,0,240,,2,,4,,4,,0,,815600,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,248-15,138,2024,0,8,,0,지정되지않음,198,14,,0,,0,,0,,0,110,,2,,4,,10,,0,,456300,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,250-5,139,2024,0,8,,0,지정되지않음,202,14,,0,,0,,0,,0,310,,2,,4,,8,,0,,558000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,250-40,140,2024,0,8,,0,지정되지않음,142,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,495100,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,263-5,141,2024,0,8,,0,지정되지않음,213,14,,0,,0,,0,,0,310,,2,,1,,7,,0,,676000,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,275-4,142,2024,0,8,,0,지정되지않음,386.2,14,,0,,0,,0,,0,210,,2,,4,,4,,0,,980500,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,283-4,143,2024,0,8,,0,지정되지않음,105.4,14,,0,,0,,0,,0,110,,2,,3,,8,,0,,555700,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,289-6,144,2024,0,8,,0,지정되지않음,205,14,,0,,120,,0,,0,110,,2,,5,,8,,0,,478700,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,321-6,145,2024,0,8,,0,지정되지않음,129,22,,0,,0,,0,,35,240,,2,,4,,4,,0,,775300,,,0,,2024-07-26,44130
4.41311E+18,4413110400,충청남도 천안시 동남구 사직동,1,일반,323-2,146,2024,0,8,,0,지정되지않음,321,22,,0,,0,,0,,50,210,,2,,5,,5,,0,,1018000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,02월 06일,147,2024,0,8,,0,지정되지않음,334,14,,0,,0,,0,,5,310,,2,,4,,7,,0,,660200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,07월 01일,148,2024,0,8,,0,지정되지않음,207,22,,0,,0,,0,,0,210,,2,,4,,4,,0,,1460000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,11월 11일,149,2024,0,8,,0,지정되지않음,218,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,635600,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,03월 24일,150,2024,0,8,,0,지정되지않음,149,22,,0,,0,,0,,0,210,,2,,4,,8,,0,,748200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,32,151,2024,0,8,,0,지정되지않음,93,22,,0,,0,,0,,0,210,,2,,4,,5,,0,,1803000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,51-16,152,2024,0,8,,0,지정되지않음,245,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,578500,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,51-27,153,2024,0,8,,0,지정되지않음,124,22,,0,,0,,0,,0,210,,2,,5,,6,,0,,1341000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,53-20,154,2024,0,8,,0,지정되지않음,162,22,,0,,0,,0,,0,240,,2,,4,,8,,0,,835000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,53-40,155,2024,0,8,,0,지정되지않음,137,22,,0,,0,,0,,0,210,,2,,4,,6,,0,,1211000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,May-55,156,2024,0,8,,0,지정되지않음,64,22,,0,,0,,0,,0,150,,2,,2,,8,,0,,652400,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Jan-65,157,2024,0,8,,0,지정되지않음,139,22,,0,,0,,0,,0,210,,2,,4,,7,,0,,897200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Mar-67,158,2024,0,8,,0,지정되지않음,154,22,,0,,0,,0,,0,240,,2,,4,,4,,0,,1176000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Jan-70,159,2024,0,8,,0,지정되지않음,261,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,563300,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,May-76,160,2024,0,8,,0,지정되지않음,426,22,,0,,0,,0,,0,210,,2,,4,,8,,0,,822800,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,May-77,161,2024,0,8,,0,지정되지않음,142,22,,0,,0,,0,,0,210,,2,,4,,8,,0,,768600,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Feb-78,162,2024,0,8,,0,지정되지않음,182,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,508700,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,May-90,163,2024,0,8,,0,지정되지않음,173,22,,0,,0,,0,,0,310,,2,,3,,4,,0,,1366000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Jan-92,164,2024,0,8,,0,지정되지않음,427,22,,0,,0,,0,,0,210,,2,,4,,7,,0,,1074000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Feb-94,165,2024,0,8,,0,지정되지않음,155,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,552200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Apr-94,166,2024,0,8,,0,지정되지않음,164,22,,0,,0,,0,,0,210,,2,,3,,4,,0,,1278000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,Jul-96,167,2024,0,8,,0,지정되지않음,166,22,,0,,0,,0,,0,240,,2,,4,,4,,0,,1482000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,109-5,168,2024,0,8,,0,지정되지않음,258,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,535200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,109-8,169,2024,0,8,,0,지정되지않음,93,22,,0,,0,,0,,0,310,,2,,4,,8,,0,,677100,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,120-2,170,2024,0,8,,0,지정되지않음,266,14,,0,,0,,0,,0,240,,2,,5,,5,,0,,1013000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,127-5,171,2024,0,8,,0,지정되지않음,177,14,,0,,0,,0,,0,210,,2,,3,,8,,0,,690200,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,133-13,172,2024,0,8,,0,지정되지않음,279,14,,0,,0,,0,,0,210,,2,,4,,4,,0,,1148000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,134-17,173,2024,0,8,,0,지정되지않음,277,14,,0,,0,,0,,0,310,,2,,3,,6,,0,,695600,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,154-11,174,2024,0,8,,0,지정되지않음,232,14,,0,,0,,0,,0,310,,2,,4,,7,,0,,733000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,158-3,175,2024,0,8,,0,지정되지않음,241,14,,0,,120,,0,,0,210,,2,,4,,1,,0,,1067000,,,0,,2024-07-26,44130
4.41311E+18,4413110500,충청남도 천안시 동남구 영성동,1,일반,173,176,2024,0,8,,0,지정되지않음,142,14,,0,,120,,0,,0,110,,2,,5,,10,,0,,578700,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,May-32,177,2024,0,8,,0,지정되지않음,86,22,,0,,0,,0,,62,310,,2,,4,,9,,0,,963100,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,39,178,2024,0,8,,0,지정되지않음,559,22,,0,,0,,0,,0,230,,2,,4,,5,,0,,2494000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,Aug-44,179,2024,0,8,,0,지정되지않음,142,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,679900,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,52-16,180,2024,0,8,,0,지정되지않음,140,22,,0,,0,,0,,4,210,,2,,3,,5,,0,,1570000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,Feb-53,181,2024,0,8,,0,지정되지않음,122,22,,0,,0,,0,,11,210,,2,,4,,8,,0,,948400,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,Dec-56,182,2024,0,8,,0,지정되지않음,241,14,,0,,0,,0,,0,210,,2,,4,,5,,0,,1332000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,63-16,183,2024,0,8,,0,지정되지않음,329,22,,0,,0,,0,,0,210,,2,,5,,4,,0,,1412000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,Feb-65,184,2024,0,8,,0,지정되지않음,188,22,,0,,0,,0,,0,110,,2,,4,,10,,0,,686800,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,81,185,2024,0,8,,0,지정되지않음,99,22,,0,,0,,0,,0,310,,2,,2,,9,,0,,904600,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,110-2,186,2024,0,8,,0,지정되지않음,269,22,,0,,0,,0,,0,240,,2,,5,,5,,0,,1498000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,127-1,187,2024,0,8,,0,지정되지않음,291,22,,0,,0,,0,,4,210,,2,,4,,8,,0,,980900,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,132-1,188,2024,0,8,,0,지정되지않음,446,22,,0,,0,,0,,0,110,,2,,5,,8,,0,,668500,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,137-1,189,2024,0,8,,0,지정되지않음,211,22,,0,,0,,0,,0,110,,2,,4,,8,,0,,875600,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,141-4,190,2024,0,8,,8,,137,22,,0,,0,,0,,0,310,,2,,4,,9,,0,,907400,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,156,191,2024,0,8,,0,지정되지않음,209,22,,0,,0,,0,,0,210,,2,,4,,5,,0,,1503000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,189-24,192,2024,0,8,,0,지정되지않음,142,22,,0,,0,,0,,0,210,,2,,5,,6,,0,,1327000,,,0,,2024-07-26,44130
4.41311E+18,4413110600,충청남도 천안시 동남구 오룡동,1,일반,191-19,193,2024,0,8,,0,지정되지않음,185,22,,0,,0,,0,,40,110,,3,,4,,10,,0,,606900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,1,194,2024,0,2,,2,,660,43,,0,,0,,0,,0,610,,3,,4,,8,,0,,220100,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,02월 15일,195,2024,0,8,,0,지정되지않음,709,43,,0,,0,,0,,0,110,,3,,4,,9,,0,,359900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,3,196,2024,0,2,,0,지정되지않음,1544,13,,0,,0,,0,,20,510,,3,,5,,8,,0,,272400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,09월 07일,197,2024,0,1,,0,지정되지않음,1408,13,,0,,0,,0,,0,510,,2,,5,,10,,0,,250200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,09월 27일,198,2024,0,8,,0,지정되지않음,255,13,,0,,0,,0,,0,110,,3,,4,,10,,0,,351300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,11월 03일,199,2024,0,12,주유소용지,0,지정되지않음,2095,14,,0,,0,,0,,0,210,,2,,4,,1,,0,,872900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,11-36,200,2024,0,8,,0,지정되지않음,185,14,,0,,0,,0,,0,110,,3,,4,,8,,0,,526800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,11-40,201,2024,0,8,,0,지정되지않음,235,14,,0,,0,,0,,0,110,,3,,4,,10,,0,,474400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,11-59,202,2024,0,1,,0,지정되지않음,1573,43,,0,,0,,0,,1,530,,2,,5,,1,,0,,476300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,31-20,203,2024,0,1,,0,지정되지않음,489,14,,0,,0,,0,,0,510,,3,,5,,12,,0,,323800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,38-54,204,2024,0,2,,0,지정되지않음,508,43,,0,,0,,0,,0,610,,2,,4,,12,,0,,155800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,38-74,205,2024,0,8,,0,지정되지않음,165,13,,0,,0,,0,,0,110,,2,,4,,8,,0,,451900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,Jan-44,206,2024,0,1,,0,지정되지않음,3901,13,,0,,0,,0,,32,510,,3,,5,,8,,0,,345500,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,51,207,2024,0,1,,0,지정되지않음,765,13,,0,,0,,0,,1,510,,2,,4,,10,,0,,262300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,51-13,208,2024,0,8,,0,지정되지않음,322,13,,0,,0,,0,,1,110,,3,,4,,9,,0,,431800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,Feb-62,209,2024,0,28,잡종지,0,지정되지않음,840,43,,0,,0,,0,,1,210,,2,,5,,1,,0,,537900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,Jan-68,210,2024,0,1,,0,지정되지않음,962,43,,13,,0,,0,,10,510,,2,,5,,10,,0,,153300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,125-6,211,2024,0,8,,0,지정되지않음,199,14,,0,,0,,0,,0,110,,2,,4,,7,,0,,640300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,125-15,212,2024,0,8,,0,지정되지않음,205,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,597500,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,125-24,213,2024,0,8,,0,지정되지않음,169,14,,0,,0,,0,,0,310,,2,,4,,7,,0,,828800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,133-35,214,2024,0,8,,0,지정되지않음,489,14,,0,,0,,0,,0,210,,2,,4,,3,,0,,1220000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,134-14,215,2024,0,8,,0,지정되지않음,211,14,,0,,120,,0,,0,210,,2,,4,,3,,0,,1170000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,138-28,216,2024,0,8,,0,지정되지않음,172,14,,0,,0,,0,,0,110,,2,,1,,8,,0,,602200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,195-8,217,2024,0,8,,0,지정되지않음,132,14,,0,,120,,0,,0,210,,2,,4,,1,,0,,842900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,203-2,218,2024,0,8,,0,지정되지않음,278,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,537000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,206-10,219,2024,0,8,,0,지정되지않음,182,14,,0,,0,,0,,0,310,,2,,4,,5,,0,,801400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,209-6,220,2024,0,8,,0,지정되지않음,193,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,575300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,216-8,221,2024,0,8,,0,지정되지않음,150,14,,0,,0,,0,,0,110,,3,,5,,8,,0,,520600,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,230-47,222,2024,0,8,,0,지정되지않음,188,14,,0,,0,,0,,0,110,,3,,3,,8,,0,,568600,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,261-3,223,2024,0,8,,0,지정되지않음,476,22,,0,,0,,0,,45,210,,2,,5,,5,,0,,1172000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,265-2,224,2024,0,8,,0,지정되지않음,315,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,622200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,273-16,225,2024,0,8,,0,지정되지않음,179,14,,0,,0,,0,,0,110,,2,,4,,7,,0,,667100,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,275-21,226,2024,0,8,,0,지정되지않음,221,14,,0,,0,,0,,0,110,,2,,6,,6,,0,,503800,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,276-11,227,2024,0,8,,0,지정되지않음,162,14,,0,,0,,0,,0,110,,2,,1,,10,,0,,502400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,280-27,228,2024,0,8,,0,지정되지않음,215,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,583300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,280-30,229,2024,0,8,,0,지정되지않음,174,14,,0,,0,,0,,0,310,,2,,4,,8,,0,,607300,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,300-5,230,2024,0,8,,0,지정되지않음,375,14,,0,,0,,0,,0,110,,2,,4,,6,,0,,714200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,306-25,231,2024,0,8,,0,지정되지않음,139,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,614900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,309-10,232,2024,0,8,,0,지정되지않음,195,14,,0,,0,,0,,0,110,,2,,1,,10,,0,,499700,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,373-22,233,2024,0,8,,0,지정되지않음,172,22,,0,,0,,0,,0,240,,2,,4,,4,,0,,1233000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,441-4,234,2024,0,8,,0,지정되지않음,235.4,14,,0,,0,,0,,0,330,,2,,3,,1,,0,,871900,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,445-17,235,2024,0,8,,0,지정되지않음,176.5,14,,0,,0,,0,,0,110,,2,,1,,6,,0,,669000,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,447-3,236,2024,0,8,,0,지정되지않음,621.1,14,,0,,0,,0,,0,320,,2,,4,,4,,0,,859200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,450-10,237,2024,0,8,,0,지정되지않음,175.4,14,,0,,0,,0,,0,110,,2,,3,,8,,0,,601500,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,451-16,238,2024,0,8,,0,지정되지않음,129.7,14,,0,,0,,0,,0,110,,2,,4,,10,,0,,491400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,452-10,239,2024,0,8,,0,지정되지않음,184.8,14,,0,,0,,0,,0,110,,2,,6,,8,,0,,514200,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,454-2,240,2024,0,8,,0,지정되지않음,262.5,14,,0,,0,,0,,0,310,,2,,4,,5,,0,,916400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,456-15,241,2024,0,8,,0,지정되지않음,153.2,14,,0,,0,,0,,0,110,,2,,4,,8,,0,,556400,,,0,,2024-07-26,44130
4.41311E+18,4413110700,충청남도 천안시 동남구 원성동,1,일반,461-15,242,2024,0,8,,0,지정되지않음,230.8,14,,0,,0,,0,,0,130,,2,,3,,6,,0,,673500,,,0,,2024-07-26,44130
